CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,DBSCAN_Cluster
16692,255,3,152,1,-1044.142804010813,-84.85961676881907,-1
16693,68,60,204,0,-990.5833881889273,-9.629217923371982,-1
16696,134,10,146,0,-1049.7082149249843,-65.11526590405227,-1
16697,240,21,27,1,-1168.731254900066,-62.93812465888206,-1
16698,226,5,840,1,-356.165259630229,-93.34019193514132,-1
16700,8,308,4024,0,2833.658465703961,168.25718696755615,-1
16701,8,144,6393,0,5199.007229642088,-41.31176970129641,-1
16705,0,270,5476,0,4284.658015971304,102.80905646952704,-1
16706,36,123,249,0,-944.2863013242473,55.4789173227191,-1
16708,45,27,285,0,-910.1853482819677,-41.62382883776264,-1
16709,84,79,851,0,-343.3772764961856,-5.112327471276039,-1
16710,18,402,1836,0,647.88671167497,303.6245859081057,-1
16711,2,22,833,0,-362.2828007388756,-52.85095665546851,-1
16712,8,447,1749,0,561.8046008427052,351.12318807490004,-1
16713,18,624,4276,0,3091.7407932284623,476.46642972844387,-1
16714,218,93,610,1,-584.387107888528,-0.48854300918709725,-1
16715,77,19,642,0,-553.4885616143226,-59.935768584162375,-1
16716,266,2,120,1,-1076.1831222258218,-86.37728190398016,-1
16717,23,199,1866,0,673.9143587344709,100.66694191941167,-1
16718,368,45,413,1,-782.6524189625225,-60.050693159976404,-1
16719,14,201,1204,0,12.103016979156791,116.59227889585998,-1
16720,25,27,182,0,-1013.1163909101806,-37.50839458291979,-1
16721,261,37,172,1,-1023.4990945934064,-52.073675690661375,-1
16722,16,225,5001,0,3808.8337233055618,65.71402518191991,-1
16723,90,43,399,0,-796.0061370877511,-32.66321401522189,-1
16725,301,151,294,1,-899.4001797887169,54.69589749428694,-1
16726,25,185,977,0,-215.19190349055384,103.98764185831538,-1
16727,363,46,177,1,-1018.5751738555351,-53.900465983135554,-1
16728,45,269,677,0,-513.5469213415463,191.30502648836324,-1
16729,37,660,5783,0,4599.104918920681,480.6914012234236,-1
16730,51,82,994,0,-200.26538127861102,-1.481908308523515,-1
16732,31,28,317,0,-878.1376645070234,-39.792120967570646,-1
16734,51,53,346,0,-848.7053760311917,-17.59718529610943,-1
16735,78,125,1573,0,379.3943334032697,27.081774227826685,-1
16737,52,1,288,0,-907.7095742007674,-68.26759826387102,-1
16738,297,1,3,1,-1193.2561601028121,-88.32007632306099,-1
16739,176,13,172,1,-1023.7579065140609,-67.03928915112492,-1
16742,46,1,1,0,-1194.6395227473104,-62.0059089286234,-1
16743,28,191,2047,0,854.7113601060357,88.63614037809023,-1
16744,10,242,805,0,-386.0116029259208,165.60988300961665,-1
16745,86,357,6735,0,5544.898890513816,155.59838703382334,-1
16746,4,449,4665,0,3477.2913101452104,296.2915503548625,-1
16747,37,42,583,0,-611.9309581729865,-31.721225663267084,-1
16748,17,69,880,0,-314.4131616777378,-8.61107679038517,-1
16750,44,95,214,0,-979.8446163516792,27.487755445738713,-1
16751,30,25,1031,0,-164.3312733643154,-56.68568360182319,-1
16752,372,9,54,1,-1142.2942952819246,-89.21774108426966,-1
16753,57,34,189,0,-1006.0599511801529,-34.03540386761095,-1
16754,371,2,4280,1,3082.7572274700988,-179.0265897526157,-1
16755,113,170,1064,0,-128.71691873474356,78.15329227197464,-1
16756,214,13,106,1,-1089.8384818573923,-69.72163119867429,-1
16757,318,7,81,1,-1115.205878120481,-86.08358670732375,-1
16758,64,22,203,0,-992.3135874322764,-46.97472567049549,-1
16759,7,42,609,0,-585.8623141717943,-29.091159638724235,-1
16761,96,13,341,0,-854.5940669705128,-61.982164834446856,-1
16762,19,89,618,0,-575.9779849072496,16.2086756682787,-1
16763,198,23,319,1,-876.6454625979721,-62.28465239635295,-1
16764,3,706,1259,0,76.95646035279174,618.7917805636453,-1
16765,293,1,4,1,-1192.246532110007,-87.92098195811337,-1
16766,272,34,536,1,-659.6547018689952,-63.35316064895712,-1
16767,30,222,4435,0,3242.8500114813087,72.37572952560672,-1
16768,47,54,196,0,-998.6471629355477,-13.239757262325277,-1
16769,259,40,83,1,-1112.4185912859039,-47.13437142152137,-1
16770,57,145,464,0,-728.9507580855025,70.93518930597503,-1
16771,32,255,1489,0,298.05577006087947,162.80653182827103,-1
16773,56,26,171,0,-1024.2098606873803,-41.531892868584926,-1
16774,67,48,322,0,-872.8374293405473,-23.772537735904706,-1
16775,9,158,440,0,-752.57505236044,89.35703342825911,-1
16776,59,76,262,0,-932.2608027044373,6.083405908297493,-1
16777,79,50,64,0,-1130.7782025407373,-17.97572973580526,-1
16778,73,16,194,0,-1001.450825024478,-53.70606307799737,-1
16779,1,333,5325,0,4134.911861416701,168.31006085528338,-1
16780,99,60,271,0,-923.6724134778917,-14.18948806329314,-1
16781,371,17,113,1,-1083.1473783062047,-82.31669081211118,-1
16782,9,190,712,0,-480.00414434006143,115.83585672681698,-1
16784,19,3,24,0,-1171.5387074792689,-57.64237354774697,-1
16788,122,155,311,0,-881.8860610624902,77.07733138670653,-1
16789,7,5,32,0,-1163.4718287042726,-54.554612615621515,-1
16790,3,93,898,0,-295.9147558471665,16.36461985441335,-1
16791,28,320,763,0,-426.52831657409183,242.10640203062792,-1
16792,281,12,44,1,-1152.0105079112666,-76.51254893493831,-1
16793,56,16,146,0,-1049.3998346702824,-50.984282054998026,-1
16794,0,285,937,0,-253.17488540049135,206.82104822483694,-1
16795,364,66,239,1,-956.1999941216832,-35.335919903109065,-1
16796,88,18,186,0,-1009.4471522284937,-53.13061825298618,-1
16800,10,164,540,0,-652.4799072282667,93.25529707881054,-1
16801,162,76,499,1,-695.559369573703,-9.350867771603845,-1
16803,64,24,245,0,-950.2827245253918,-45.81053125834136,-1
16804,22,60,246,0,-948.4785452618206,-5.638325820161427,-1
16805,173,98,539,1,-655.1655425577827,10.58733763646184,-1
16806,102,103,378,0,-815.8627945344613,26.151557344132414,-1
16807,142,67,778,0,-416.7393576887416,-21.682628256545613,-1
16808,98,23,196,0,-999.376235219056,-49.40215957214866,-1
16809,22,149,652,0,-540.8231471318086,74.88596473591303,-1
16810,191,15,114,1,-1081.7445960292985,-65.48238023810225,-1
16811,4,28,477,0,-718.1022150716921,-40.10642143392943,-1
16812,360,15,81,1,-1115.1531616977477,-82.52568801342103,-1
16813,7,449,1525,0,337.8891914405342,357.61345234695216,-1
16814,13,324,2769,0,1579.199764282729,208.2775249869295,-1
16816,102,28,274,0,-921.3036943464851,-46.38040658094499,-1
16817,2,86,822,0,-372.03400635268235,11.000941318574576,-1
16818,10,189,2165,0,972.6938499546752,86.2155172944847,-1
16820,95,26,307,0,-888.3318274800203,-48.284030743377606,-1
16823,226,38,136,1,-1059.3867446421743,-46.7088775155576,-1
16824,15,26,236,0,-959.1217270303376,-38.51587880424446,-1
16825,38,28,566,0,-629.2028465036544,-45.41257850760651,-1
16826,50,22,158,0,-1037.2705408993431,-44.62587522780771,-1
16828,92,8,59,0,-1136.6272860728693,-60.99954434656372,-1
16829,156,11,99,1,-1096.7336903209987,-65.50135759517272,-1
16830,38,23,264,0,-931.2420312770807,-44.45609603122663,-1
16832,183,12,33,1,-1162.7677793285036,-66.03789749123364,-1
16833,0,47,440,0,-754.7151560635626,-20.06948402429731,-1
16834,227,24,358,1,-837.7047011252014,-65.09162870059188,-1
16835,127,10,61,0,-1134.674644547545,-62.71401057269403,-1
16836,39,11,165,0,-1030.4591552326947,-54.549223525143475,-1
16837,30,165,1563,0,370.29328120915966,72.07523572759843,-1
16838,196,25,185,1,-1010.5757646532984,-57.456342571044516,-1
16839,8,266,8975,0,7782.8860118865405,29.311503804900823,-1
16841,36,116,2250,0,1056.191643391753,9.240539659206704,-1
16842,100,63,693,0,-501.6977729096361,-19.5947895086613,-1
16843,42,378,10159,0,8968.755994735999,113.8742409844634,-1
16846,49,11,135,0,-1060.47792448588,-55.007154189106195,-1
16847,42,12,78,0,-1117.4302719314276,-52.161206623992506,-1
16848,52,14,182,0,-1013.4359116250798,-53.260836797742215,-1
16849,186,8,33,1,-1162.8530620193558,-70.32918871843205,-1
16850,333,19,249,1,-947.0413371617044,-79.01977424169411,-1
16851,3,20,271,0,-924.2158868691142,-43.91260546398026,-1
16852,9,9,56,0,-1139.4034480372602,-51.257828709053406,-1
16855,23,19,164,0,-1031.2638452307629,-44.90020267221681,-1
16856,14,2,12,0,-1183.5435977834652,-57.8777297312813,-1
16858,368,10,91,1,-1105.2721271423104,-88.53098873964844,-1
16859,144,52,827,1,-368.04590223797095,-37.768506731779034,-1
16861,59,6,140,0,-1055.6008365348555,-61.123670329886366,-1
16863,30,26,409,0,-786.191901233188,-43.48195822391857,-1
16866,140,11,60,1,-1135.6868899374283,-63.0609210196924,-1
16869,22,128,585,0,-608.219297566157,55.32057202996886,-1
16871,21,137,1253,0,59.82971164297578,51.26170183318948,-1
16872,76,7,600,0,-595.711762161853,-70.93840331505838,-1
16873,4,279,3840,0,2649.1388539461013,143.4526468899316,-1
16875,66,112,1069,0,-124.73228712958348,25.30504557556138,-1
16877,11,159,463,0,-729.5649167878393,89.69051024746182,-1
16878,83,3,12,0,-1183.6935263792566,-64.1064005139497,-1
16880,30,178,753,0,-439.2973575571582,100.90101155292882,-1
16881,66,1,600,0,-595.8040859917753,-75.85746693654008,-1
16882,66,39,424,0,-771.029948583571,-34.618852671148105,-1
16883,186,38,104,1,-1091.2823690555476,-41.89350403215183,-1
16884,37,26,320,0,-875.1919324536796,-42.46771852899687,-1
16885,14,101,184,0,-1009.6483024426811,37.18293398710571,-1
16887,34,37,157,0,-1037.9388759183075,-28.016669513587864,-1
16889,194,135,925,1,-268.5707709737221,37.60168428434679,-1
16891,1,203,283,0,-908.648580801706,138.0203234949156,-1
16892,0,99,239,0,-954.663489852762,35.580232007686774,-1
16893,366,45,62,1,-1133.5798520140104,-52.951453438781925,-1
16895,64,69,102,0,-1092.3785930126774,1.7405015702562139,-1
16897,298,37,73,1,-1122.5708538754993,-54.0035705284462,-1
16898,25,162,419,0,-773.5323703865604,92.07160225056012,-1
16899,7,125,522,0,-671.2287641268057,55.14449408689207,-1
16900,16,79,833,0,-361.2068542363503,2.359301594441405,-1
16902,115,44,629,0,-566.0923708395313,-38.80065948895681,-1
16903,28,60,262,0,-932.4963604421009,-6.580479798386875,-1
16904,3,710,2034,0,851.8849933076488,607.556335691635,-1
16905,4,208,1408,0,216.22460205449852,120.59489939483598,-1
16906,81,93,281,0,-912.9873313259732,20.31077558967202,-1
16907,28,151,298,0,-894.7306848496734,83.1952692550563,-1
16909,71,18,436,0,-759.453602499415,-56.25836319453522,-1
16910,3,547,886,0,-299.0688484428505,468.0178750965512,-1
16912,28,101,1029,0,-164.8455519960628,19.130658136234345,-1
16913,289,8,82,1,-1114.115391178816,-82.07315742741024,-1
16914,35,38,121,0,-1073.9149126863035,-26.42038415885468,-1
16915,8,57,132,0,-1062.4806365665609,-4.917991305143474,-1
16916,23,143,440,0,-752.9016142144096,72.97681881915344,-1
16917,276,9,232,1,-964.0929075360331,-82.6623857166023,-1
16918,49,128,721,0,-472.3118021190543,49.8246050952997,-1
16919,155,327,1413,0,223.17093974695445,223.0130779647979,-1
16921,60,60,171,0,-1023.557385821172,-8.144004331868722,-1
16923,11,672,3417,0,2233.858560599181,541.7877310482302,-1
16924,20,83,493,0,-701.0732215683242,12.591782238379139,-1
16926,370,14,35,1,-1161.1883261732532,-83.66386229226197,-1
16927,115,6,993,0,-202.9027459575409,-83.72957872527192,-1
16928,79,209,2114,0,921.9238581732905,99.87987021938378,-1
16929,3,77,929,0,-265.2323997378744,-0.15288184882389544,-1
16930,25,54,341,0,-853.6210981268091,-13.783023060665421,-1
16931,4,898,3158,0,1979.3279880303437,772.319021213334,-1
16932,52,53,87,0,-1107.6579079899668,-12.617882231886945,-1
16933,0,44,288,0,-906.7442953378647,-20.068769565868074,-1
16934,54,62,399,0,-795.5476439966702,-10.002770857055516,-1
16936,25,57,173,0,-1021.5302776443276,-7.502367355821214,-1
16938,8,241,2540,0,1348.6394003640437,130.7681288559305,-1
16940,51,305,2169,0,978.8520130836939,197.1852890615469,-1
16942,12,281,811,0,-379.25797779542984,204.06091829433484,-1
16943,211,33,145,1,-1050.4490480401216,-50.28688799145468,-1
16945,21,249,2725,0,1533.72765775101,133.73035686282265,-1
16947,235,21,312,1,-883.7739137928747,-68.00906540216266,-1
16948,138,19,1614,0,418.1743153304742,-85.40096606740005,-1
16949,3,60,791,0,-403.5369475232417,-14.347347057624248,-1
16950,56,42,644,0,-550.9893646995548,-34.90754917250334,-1
16951,134,86,1318,0,123.54630313747043,-12.553062775858066,-1
16952,108,16,92,0,-1103.5170956719537,-55.36770824714759,-1
16953,29,1,10,0,-1185.5995193583215,-60.402996965957136,-1
16954,0,54,1054,0,-140.69715190265288,-25.161678163785027,-1
16955,184,25,266,1,-929.5619154693761,-57.79014345349958,-1
16956,17,16,114,0,-1081.2979142703007,-46.27358948326922,-1
16957,238,16,172,1,-1023.8516902378774,-70.54656930597083,-1
16959,86,7,49,0,-1146.6301066979715,-61.16947818194154,-1
16960,38,101,304,0,-889.7303573752338,32.31507829563111,-1
16961,115,14,125,0,-1070.5796014185219,-58.73686517305765,-1
16963,186,7,35,1,-1160.8729268096358,-71.36275940499439,-1
16965,226,26,291,1,-904.6503728701355,-61.68316166489578,-1
16966,7,28,1981,0,785.6005176899296,-69.94290393634546,-1
16967,188,21,333,1,-862.662567849836,-63.50127747031033,-1
16968,3,31,326,0,-869.01221621675,-34.054782607332164,-1
16969,38,42,816,0,-378.97832498933724,-36.399529225077515,-1
16971,37,41,72,0,-1122.8519402764043,-22.684974806831704,-1
16976,266,2,88,1,-1108.176954105004,-85.74914488765282,-1
16978,77,39,166,0,-1029.007225162574,-30.705988005455467,-1
16979,3,89,865,0,-328.98631210348935,13.03513766033339,-1
16980,254,87,788,1,-406.62668047618024,-13.71694072112983,-1
16982,60,22,182,0,-1013.2997188564088,-46.14378710682283,-1
16983,12,148,1379,0,186.04179345708235,60.66797388995393,-1
16984,87,407,2423,0,1234.7015537438413,289.8507752243502,-1
16985,16,120,1832,0,638.3992353337578,23.516446160689384,-1
16986,29,3,1040,0,-155.75909718169032,-78.63253293290974,-1
16987,2,129,402,0,-791.1154406095959,62.000660948671936,-1
16988,4,7,43,0,-1152.42762487041,-52.46786773386939,-1
16989,6,12,1233,0,37.43548417702846,-71.06451423668699,-1
16990,218,1,100,1,-1096.080897474069,-81.95432463132335,-1
16992,10,93,860,0,-333.92461751021176,16.377766179563338,-1
16996,29,37,544,0,-651.0011956962232,-35.08979699641187,-1
16997,287,12,360,1,-836.086149224215,-83.34348744123258,-1
16998,149,4,76,1,-1119.8484256567478,-71.2773025942419,-1
16999,22,23,294,0,-901.208530904024,-43.370079897202146,-1
17001,0,169,2164,0,971.3290089203213,67.39571323217686,-1
17002,85,49,679,0,-515.9309565153072,-31.670135611450043,-1
17004,45,44,819,0,-375.95713099172224,-35.20255920601316,-1
17006,4,44,272,0,-922.7510320240367,-20.17342470441225,-1
17007,50,52,597,0,-597.7707813249413,-23.41376622929195,-1
17010,17,11,118,0,-1077.3960816990484,-51.32366722551956,-1
17011,29,15,186,0,-1009.3607340646129,-49.937380833171154,-1
17014,7,74,245,0,-949.1688147501593,9.871886859339583,-1
17015,28,217,1981,0,789.2305432061789,115.78378817335437,-1
17017,2,252,6673,0,5481.071752239544,61.20582616442452,-1
17018,40,16,176,0,-1019.3663342972255,-49.89826592097354,-1
17019,10,234,827,0,-364.1716777708158,157.2235418265565,-1
17022,30,7,108,0,-1087.5039887185972,-56.46547475188528,-1
17024,44,3,69,0,-1126.6087610652996,-61.142714018881314,-1
17025,60,9,235,0,-960.5631654819917,-60.11019663965948,-1
17026,184,4,97,1,-1098.9384050186175,-75.35334941990035,-1
17027,78,153,421,0,-771.8381943308702,77.5354462607838,-1
17029,110,2,400,0,-795.8540841663239,-75.54325857523857,-1
17030,63,11,146,0,-1049.5144173904444,-56.68860905194617,-1
17031,11,22,235,0,-960.1896306608976,-42.05477436794392,-1
17033,85,28,750,0,-445.353706970683,-53.9443692003059,-1
17034,15,30,410,0,-785.0773490563688,-37.95412533835685,-1
17035,245,28,229,1,-966.6461121168517,-60.46645927154003,-1
17037,87,75,656,0,-538.4249722008033,-5.575908755229705,-1
17038,29,22,28,0,-1167.1939239889707,-39.875769453761706,-1
17040,137,15,181,0,-1014.624930453419,-61.14477288548176,-1
17041,26,70,951,0,-243.42946459288055,-9.952571877412225,-1
17042,2,98,994,0,-199.83340860932958,19.556450332317695,-1
17043,31,102,998,0,-195.82746290622686,20.419435258812456,-1
17044,24,6,504,0,-691.5850673765767,-64.60489698191628,-1
17045,112,22,106,0,-1089.4127392750179,-50.09536910024734,-1
17046,156,22,510,1,-685.598640012734,-62.63155904516633,-1
17047,84,65,533,0,-661.5886907537647,-12.790585594109437,-1
17048,117,43,485,0,-710.0890039518702,-37.17771686187957,-1
17049,2,318,2676,0,1486.127821740579,205.28866548082613,-1
17050,95,316,1614,0,424.0652353267601,214.41101367814872,-1
17051,193,43,184,1,-1011.2175792504635,-39.2250523394995,-1
17052,27,92,261,0,-932.870375454349,25.361818332390598,-1
17053,130,13,122,0,-1073.6353302396026,-61.24250312597326,-1
17054,27,83,804,0,-390.15035429904015,5.754309229209035,-1
17058,81,62,592,0,-602.6511355147744,-16.617606852057747,-1
17059,29,516,1855,0,669.0766805312539,415.4517215529895,-1
17060,265,5,216,1,-980.140733553443,-85.17407567215959,-1
17061,73,99,1526,0,331.90920741299055,2.6756398298532957,-1
17062,313,70,430,1,-765.0336784429924,-29.76913773162038,-1
17063,20,78,770,0,-424.2240107778,2.182910575586135,-1
17064,58,62,318,0,-876.5418516874307,-8.831522681184765,-1
17068,11,296,2164,0,973.7758707738187,192.5218628300495,-1
17069,27,143,1506,0,312.88308951426234,51.63328081604095,-1
17070,113,64,133,0,-1061.602268938981,-8.96893145169139,-1
17071,27,140,1197,0,3.884212582723194,54.715792510826205,-1
17073,17,174,759,0,-433.34451378434005,98.16683922200039,-1
17075,17,77,292,0,-902.1439881958756,10.885437868964829,-1
17076,35,25,295,0,-900.2016825187293,-42.761936784679094,-1
17078,35,28,788,0,-407.23827228189316,-49.45623632334658,-1
17079,77,2,24,0,-1171.700587587421,-64.70817854805257,-1
17080,21,8,166,0,-1029.4735924750435,-55.667532765844065,-1
17081,24,64,78,0,-1116.3731558699005,1.42728018437073,-1
17082,32,81,1049,0,-145.24881347273663,-1.5668936065157624,-1
17083,108,52,772,0,-422.9469140610872,-32.920383414595825,-1
17084,34,162,1816,0,623.1762559091749,63.70736742642687,-1
17085,122,187,786,0,-406.3542820585503,99.57141048793781,-1
17086,6,96,1859,0,664.9510800627718,0.1697737169275868,-1
17088,27,115,868,0,-325.53935349334495,36.31602313389462,-1
17090,3,63,921,0,-273.5035676658772,-13.916217317328439,-1
17091,2,195,1746,0,553.9111309761713,101.24350638368784,-1
17092,49,125,1131,0,-62.44926901522126,38.79366320447997,-1
17094,321,14,152,1,-1044.0905742193777,-80.83112358603773,-1
17095,22,74,618,0,-576.2775397081217,0.9799510876195683,-1
17096,14,48,339,0,-855.710581262535,-18.55814720694969,-1
17097,1,211,459,0,-732.5266712043718,142.52006688945028,-1
17100,17,65,800,0,-394.4756585066094,-11.01798274173435,-1
17101,9,42,815,0,-379.9069318228502,-33.34415350468543,-1
17102,261,1,2,1,-1194.1675806298088,-84.53193422093017,-1
17105,158,90,693,1,-501.31423310137336,1.180144936205842,-1
17107,32,418,4837,0,3648.585553505146,259.16057255084974,-1
17109,28,117,589,0,-604.4490718111507,43.676536079405466,-1
17110,164,12,50,1,-1145.7244075964288,-64.38265795929529,-1
17111,46,30,302,0,-893.1326424346101,-39.079271170237845,-1
17114,5,127,219,0,-974.1264907940623,63.29015252967929,-1
17115,7,39,372,0,-822.8750693751738,-27.421956230675498,-1
17117,287,9,68,1,-1128.0883029699387,-80.59467353637123,-1
17118,317,10,154,1,-1042.1590561112644,-84.4289069950179,-1
17119,2,35,334,0,-860.9333859293928,-30.129887457569506,-1
17120,232,18,120,1,-1075.7879773562188,-66.90913693829337,-1
17122,118,7,80,0,-1115.714648037661,-65.1277750901714,-1
17123,161,9,246,1,-949.8132596246903,-70.89889081839503,-1
17124,184,32,130,1,-1065.3993459767962,-48.160376272815185,-1
17125,49,40,291,0,-903.9430948757238,-29.234270575487372,-1
17126,151,260,792,0,-399.0046513546911,169.00267334080206,-1
17128,334,14,76,1,-1120.107842358823,-80.70015002406079,-1
17131,4,134,983,0,-210.13494451284146,55.358247037834104,-1
17133,15,27,2730,0,1534.4170243361443,-86.47699539121493,-1
17134,106,24,102,0,-1093.358278574586,-47.40014225706089,-1
17135,15,52,1224,0,29.194293590365305,-32.057493984262216,-1
17138,275,24,126,1,-1069.777831208242,-65.56231909271276,-1
17139,15,478,5182,0,3994.729548589292,313.8267732245919,-1
17140,246,20,302,1,-893.8184725909456,-69.95857473604882,-1
17142,238,15,81,1,-1114.8536289270305,-69.75461678883184,-1
17144,0,48,483,0,-711.7039651931826,-19.91923101694529,-1
17146,105,35,212,0,-983.1627541932323,-38.517248985548456,-1
17147,22,81,882,0,-312.1920717257659,2.7580055642121692,-1
17148,51,9,82,0,-1113.511577474524,-56.16478832525172,-1
17152,194,14,517,1,-678.8491206435141,-74.7013356455475,-1
17153,23,14,104,0,-1091.3496764178747,-48.69400638181246,-1
17154,74,23,490,0,-705.3739803495854,-52.66082652940908,-1
17155,17,20,242,0,-953.244669622656,-44.80888905641106,-1
17157,7,13,172,0,-1023.3429799710183,-49.34821507771857,-1
17158,31,67,778,0,-416.466831971122,-10.06304706040298,-1
17159,21,101,1111,0,-82.84417149914202,18.25382341363425,-1
17160,30,229,2856,0,1664.2907246720226,110.33055028630224,-1
17162,28,104,1001,0,-192.7817170421597,22.663214394646417,-1
17163,21,5,66,0,-1129.5127549456747,-56.68754095894676,-1
17164,32,144,1501,0,307.89125663264304,52.202334789499176,-1
17165,283,10,100,1,-1096.0651710614466,-79.80977478294884,-1
17166,38,12,78,0,-1117.4204511848466,-51.742482977284666,-1
17169,57,54,526,0,-668.7353235479349,-20.764229359970614,-1
17171,288,16,185,1,-1010.9769553692208,-76.03579555270184,-1
17172,78,15,480,0,-715.5377078202434,-60.83775434284969,-1
17173,4,86,1122,0,-72.09674285864094,4.902794967151792,-1
17174,217,4,41,1,-1155.0086319664783,-77.70857972666721,-1
17175,43,63,866,0,-328.5911736740303,-17.023843287594232,-1
17176,201,15,170,1,-1025.779942107182,-67.62842913344471,-1
17179,177,80,290,1,-904.4779947033728,-2.8413130667027673,-1
17180,55,128,683,0,-510.31920859545426,49.94243233212666,-1
17181,56,23,241,0,-954.2817912998569,-45.88887896092664,-1
17183,7,73,1296,0,101.60912174899772,-11.752800393703495,-1
17186,46,2,200,0,-995.6584014659177,-64.91782387586719,-1
17187,226,10,144,1,-1051.9337065887935,-74.70665121481218,-1
17188,10,84,1328,0,133.80986017826422,-1.7575467916010012,-1
17189,105,61,227,0,-967.6591841489093,-12.959573012862919,-1
17190,58,19,161,0,-1034.349198502019,-48.50514673562974,-1
17191,27,237,1167,0,-24.220514379287806,151.7529468986958,-1
17193,35,32,1254,0,58.74982158961211,-54.626233131445986,-1
17194,273,29,119,1,-1076.6741751448772,-60.24399168182781,-1
17197,29,29,191,0,-1004.0889878752832,-36.11515751938593,-1
17198,23,96,357,0,-836.8011419393056,27.873379422283946,-1
17201,53,40,268,0,-926.9484822854668,-29.201520741709935,-1
17203,35,152,2850,0,1656.7797004913093,33.36288794425377,-1
17204,174,57,646,1,-548.9872729903058,-32.384473468276894,-1
17205,53,13,884,0,-311.5931592448974,-68.13958562814216,-1
17206,52,7,76,0,-1119.551834703974,-58.14031779245107,-1
17211,26,211,1323,0,131.2454098674134,122.943344656688,-1
17212,252,4,147,1,-1049.1149953992706,-83.45311550194515,-1
17213,39,157,1176,0,-16.810054021338146,70.77514257937952,-1
17214,59,103,276,0,-917.7375606236095,32.65502328578515,-1
17217,233,9,24,1,-1171.947241724972,-74.07821590836525,-1
17218,3,274,958,0,-232.4005708997339,195.15735721938054,-1
17219,31,25,89,0,-1106.152154494383,-38.299581095363976,-1
17220,23,472,1905,0,718.224685522267,371.3486095211969,-1
17221,6,63,288,0,-906.3889200858832,-1.8049246981340517,-1
17222,64,28,128,0,-1067.182255202735,-39.53665680022698,-1
17223,309,49,112,1,-1083.3716269330944,-43.98885706903911,-1
17226,308,21,406,1,-789.9712612728786,-77.49592444004236,-1
17227,18,47,741,0,-453.8173683096203,-27.862154244311675,-1
17228,15,208,1532,0,340.17369353323147,117.00937842812095,-1
17229,95,47,185,0,-1009.8992465820909,-25.008703784750054,-1
17230,263,69,1651,1,455.8342492465804,-49.496757300054426,-1
17231,11,541,1742,0,556.6296371357334,444.4118898781279,-1
17232,2,36,203,0,-991.8886559020654,-26.564139423937554,-1
17233,34,25,131,0,-1064.1676157128923,-39.4380536643245,-1
17234,182,14,55,1,-1140.7306061594625,-64.37643653219796,-1
17235,24,29,224,0,-971.0830728166507,-36.239519259088695,-1
17236,12,105,474,0,-719.6213735333868,35.67705259216061,-1
17237,10,19,105,0,-1090.2205553316169,-42.38122319656278,-1
17238,2,566,1822,0,637.1232955817231,468.6414786184493,-1
17239,312,15,150,1,-1046.0486127492907,-78.85542469438275,-1
17242,107,40,611,0,-584.1471769093259,-41.58713361602452,-1
17243,0,400,3370,0,2181.596262177416,273.4088998520152,-1
17244,52,31,616,0,-579.1884189572783,-44.87663898996979,-1
17245,204,9,75,1,-1120.8858717548142,-72.0435628395051,-1
17247,14,55,106,0,-1088.5293146537258,-7.0243396955230395,-1
17248,119,69,213,0,-981.5350239472518,-6.1957988473620915,-1
17250,3,57,168,0,-1026.475299769255,-5.101240890126931,-1
17251,362,39,110,1,-1085.696159145031,-59.44080805481641,-1
17252,116,87,193,0,-1001.1731762226811,12.408447737627284,-1
17253,17,18,43,0,-1152.2452701867778,-42.891286232209154,-1
17254,4,112,252,0,-941.422585722947,47.83238529764043,-1
17255,40,78,232,0,-962.169412979453,10.6498459290504,-1
17256,106,16,141,0,-1054.5216302336657,-56.12018123004491,-1
17259,147,124,410,0,-783.5703811170032,41.693333886221396,-1
17262,51,12,367,0,-828.5080744523714,-58.77619725779147,-1
17263,207,23,36,1,-1159.6130099592956,-57.67169386330066,-1
17265,138,127,394,0,-799.4867625285999,45.932466968603364,-1
17266,1,80,161,0,-1033.0210166167665,18.11470473551192,-1
17267,126,38,159,0,-1036.14565931449,-36.69225982834681,-1
17268,107,6,844,0,-351.8543841518207,-79.96736844958204,-1
17272,41,114,1778,0,584.2313886751331,15.993531845566451,-1
17274,34,27,79,0,-1116.1186339511048,-36.4287067667088,-1
17277,227,69,430,1,-764.8420116742325,-21.760891450443637,-1
17278,240,15,179,1,-1016.8774291703259,-71.88764822468825,-1
17279,57,9,48,0,-1147.5197549660263,-56.125478215465684,-1
17282,129,94,1877,0,682.6066639719911,-15.047929737106479,-1
17284,59,292,1364,0,173.73430770437994,199.22335598557146,-1
17286,21,45,118,0,-1076.74360683284,-17.935778688803353,-1
17287,25,124,559,0,-634.2995686588445,51.539642128536414,-1
17288,8,142,1203,0,9.968663171787284,58.57557838821084,-1
17289,31,111,520,0,-673.5600130569472,38.75104104757911,-1
17290,3,102,404,0,-789.6442219374778,35.010294151343686,-1
17291,307,1,72,1,-1124.2940119797781,-90.72130588128643,-1
17293,7,135,1140,0,-53.15309313281091,52.95671918948909,-1
17295,28,69,294,0,-900.3272150183569,1.7401922926627407,-1
17297,16,51,67,0,-1127.6046247606857,-10.44540802239554,-1
17298,100,30,387,0,-808.2816065843748,-46.40052935041323,-1
17299,11,57,678,0,-516.5932456879525,-15.94962188125966,-1
17301,20,66,149,0,-1045.3380620759262,2.4409490721860507,-1
